商品原始链接,商品最终链接,商品标题,店铺名称,店铺链接,平台,是否下架,划线价,活动价,促销价,活动信息,详细活动信息,优惠券信息,月销量,累计评论,日期
https://item.taobao.com/item.htm?id=624219621641&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=624219621641&ns=1&abbucket=1#detail,Ardbeg雅伯漩涡单一麦芽威士忌阿贝雅柏阿德贝哥苏格兰进口洋酒,快活林俱乐部,https://2018cigars-whiskey.taobao.com/,tb,0,888.00,"抢先价
¥675.00",675.00,,,"50元店铺优惠券，满4999元可用 领取
25元店铺优惠券，满2999元可用 领取
11/1-11/3每满200减25,上不封顶",2,3,2020-10-30
https://item.taobao.com/item.htm?id=620353966386&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=620353966386&ns=1&abbucket=1#detail,【分享瓶】阿贝漩涡雅柏ARDBEG苏格兰单一麦芽威士忌泥煤30ML小酒,微试记士多,https://shop447720972.taobao.com/,tb,0,39.00,,,,,,15,95,2020-10-30
https://item.taobao.com/item.htm?id=618062811626&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=618062811626&ns=1&abbucket=1#detail,Ardbeg苏格兰进口阿贝雅柏阿德贝哥10年单一麦芽威士忌 正品包邮,棠恒酒水,https://shop454286460.taobao.com/,tb,0,303.00,,275.00,,,,1,17,2020-10-30
https://item.taobao.com/item.htm?id=608032175849&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=608032175849&ns=1&abbucket=1#detail,Ardbeg雅柏阿贝阿德贝哥漩涡单一麦芽威士忌苏格兰进口洋酒,killer小白牙,https://shop495772074.taobao.com/,tb,0,650.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=625873044281&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=625873044281&ns=1&abbucket=1#detail,Ardbeg阿德贝哥雅柏阿贝奥之岬苏格兰泥煤岛屿单一麦芽进口威士忌,英格酒业,https://lnga.taobao.com/,tb,0,480.00,,430.00,,,,2,0,2020-10-30
https://item.taobao.com/item.htm?id=615262187122&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=615262187122&ns=1&abbucket=1#detail,阿贝阿德贝哥奥之岬 雅柏 ARDBEG 单一麦芽威士忌原瓶进口洋酒,世酒汇国际贸易有限公,https://shop281935110.taobao.com/,tb,0,365.00,,,,,"11/1-11/3每满200减25,上不封顶",1,2,2020-10-30
https://item.taobao.com/item.htm?id=625218423323&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=625218423323&ns=1&abbucket=1#detail,阿贝 Ardbeg Uigeadail 阿德贝哥乌干达 雅柏乌加达尔威士忌洋酒,醇朗酒行,https://shop455145036.taobao.com/,tb,0,510.00,,,,,"11/1-11/3每满200减25,上不封顶",0,2,2020-10-30
https://item.taobao.com/item.htm?id=615746864158&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=615746864158&ns=1&abbucket=1#detail,阿贝雅柏雅伯10年Ardbeg艾雷岛苏格兰单一麦芽700ml占米威士忌,占米威士忌体验店,https://shop334725422.taobao.com/,tb,0,370.00,,,,,"11/1-11/3每满200减25,上不封顶",1,4,2020-10-30
https://item.taobao.com/item.htm?id=616001039219&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=616001039219&ns=1&abbucket=1#detail,阿贝十年阿德贝哥10年 ARDBEG 雅柏艾雷岛单一麦芽威士忌品牌特卖,环球美酒,https://ljafc.taobao.com/,tb,0,353.00,,,,,,0,14,2020-10-30
https://item.taobao.com/item.htm?id=616083619172&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=616083619172&ns=1&abbucket=1#detail,行货Ardbeg阿贝雅柏雅伯阿德贝哥鼓Drum单一麦芽威士忌苏格兰洋酒,上海盛卫洋酒行,https://shop288053751.taobao.com/,tb,0,1580.00,,,,,"11/1-11/3每满200减25,上不封顶",0,1,2020-10-30
https://item.taobao.com/item.htm?id=614031084521&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=614031084521&ns=1&abbucket=1#detail,Ardbeg苏格兰进口阿贝雅柏阿德贝哥乌干达单一麦芽威士忌正品包邮,世酒汇国际贸易有限公,https://shop281935110.taobao.com/,tb,0,458.00,,,,,"11/1-11/3每满200减25,上不封顶",0,25,2020-10-30
https://item.taobao.com/item.htm?id=594913611165&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=594913611165&ns=1&abbucket=1#detail,Ardbeg An Oa阿德贝哥雅柏阿贝奥之岬单一麦芽苏格兰威士忌46.6%,上海万来喜贸易公司,https://wanlaixi.taobao.com/,tb,0,413.00,,,,,"11/1-11/3每满200减25,上不封顶",1,6,2020-10-30
https://item.taobao.com/item.htm?id=605140289661&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=605140289661&ns=1&abbucket=1#detail,洋酒阿德贝哥10年Ardbeg阿贝雅柏雅伯单一麦芽威士忌苏格兰进口,聚饮美酒,https://shop156998833.taobao.com/,tb,0,299.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=628824229788&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=628824229788&ns=1&abbucket=1#detail,英国进口洋酒ARDBEG 阿德贝哥/阿贝10年雅柏单一麦芽威士忌700/1L,Alin Helmet Whisky,https://shop359659668.taobao.com/,tb,0,369.00,,,,,,13,0,2020-10-30
https://item.taobao.com/item.htm?id=629922813133&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=629922813133&ns=1&abbucket=1#detail,【现货】Ardbeg雅柏阿贝2020岛节Blaaack黑羊会员版 白羊 威士忌,d[s270231398],https://shop270231398.taobao.com/,tb,0,2950.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=578344106738&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=578344106738&ns=1&abbucket=1#detail,阿贝10年威士忌单一麦芽乌干达/漩涡/奥之岬/Ardbeg雅柏ANOA独饮,独饮酒馆,https://shop177453268.taobao.com/,tb,0,419.00-714.00,,315.00-610.00,,,"11/1-11/3每满200减25,上不封顶",13,73,2020-10-30
https://item.taobao.com/item.htm?id=563810978226&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=563810978226&ns=1&abbucket=1#detail,洋酒 Ardbeg 雅柏阿贝阿德贝哥奥之岬艾雷岛单一麦芽苏格兰威士忌,玛法斯洋酒企业店,https://mfsyj.taobao.com/,tb,0,799.00,,519.00,,,"淘金币可抵10.38元
30元店铺优惠券，满599元可用 领取
15元店铺优惠券，满299元可用 领取
11/1-11/3每满200减25,上不封顶",0,1,2020-10-30
https://item.taobao.com/item.htm?id=594647155087&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=594647155087&ns=1&abbucket=1#detail,阿贝雅柏阿德贝哥 阿贝10年Ardbeg单一麦芽威士忌苏格兰进口洋酒,玛法斯洋酒企业店,https://mfsyj.taobao.com/,tb,0,999.00,,410.00,,,"淘金币可抵8.20元
30元店铺优惠券，满599元可用 领取
15元店铺优惠券，满299元可用 领取
11/1-11/3每满200减25,上不封顶",0,0,2020-10-30
https://item.taobao.com/item.htm?id=622817460260&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=622817460260&ns=1&abbucket=1#detail,阿贝永恒200周年Ardbeg雅柏阿德贝哥单一麦芽苏格兰威士忌2015版,长兴酒馆,https://cxjg.taobao.com/,tb,0,1999.00,,,,,"11/1-11/3每满200减25,上不封顶",0,0,2020-10-30
https://item.taobao.com/item.htm?id=622868760311&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=622868760311&ns=1&abbucket=1#detail,Ardbeg An Oa阿德贝哥雅柏阿贝奥之岬单一麦芽苏格兰威士忌46.6%,长兴酒馆,https://cxjg.taobao.com/,tb,0,499.00,,,,,"11/1-11/3每满200减25,上不封顶",0,0,2020-10-30
https://item.taobao.com/item.htm?id=623717442714&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=623717442714&ns=1&abbucket=1#detail,阿贝雅柏足球大力神黄衫军团苏格兰单一麦芽威士忌 Ardbeg,佩琪和乔治进口酒馆,https://shop36600340.taobao.com/,tb,0,1638.00,,,,,,0,7,2020-10-30
https://item.taobao.com/item.htm?id=623502710503&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=623502710503&ns=1&abbucket=1#detail,阿贝雅柏23年单一麦芽苏格兰威士忌 英国进口洋酒 Ardbeg,佩琪和乔治进口酒馆,https://shop36600340.taobao.com/,tb,0,6280.00,,,,,,1,1,2020-10-30
https://detail.tmall.com/item.htm?id=628495126511&ns=1&abbucket=1,https://detail.tmall.com/item.htm?id=628495126511&ns=1&abbucket=1,【双十一预售】阿贝雅柏雅伯鼓Drum单一麦芽威士忌苏格兰洋酒,WHISKY L！旗舰店,https://taishengyuanjl.tmall.com/,tm,0,2900.00,,,,,送天猫积分1290,,0,2020-10-30
https://item.taobao.com/item.htm?id=625286826968&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=625286826968&ns=1&abbucket=1#detail,阿贝冰球杯雅柏威士忌酒杯ardbeg烈酒冷水不倒翁闻香杯样板间ins,WHISKY LOCK 精品周边,https://shop62388685.taobao.com/,tb,0,138.00-258.00,,,,,淘金币最高可抵商品价 2%,17,35,2020-10-30
https://item.taobao.com/item.htm?id=624683798587&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=624683798587&ns=1&abbucket=1#detail,阿贝雅柏威士忌酒杯ardbeg glass陶瓷马克杯硬汉工业风,WHISKY LOCK 精品周边,https://shop62388685.taobao.com/,tb,0,98.00-180.00,,,,,淘金币最高可抵商品价 2%,15,39,2020-10-30
https://detail.tmall.com/item.htm?id=588926625615&ns=1&abbucket=1,https://detail.tmall.com/item.htm?id=588926625615&ns=1&abbucket=1,【特别售卖】Ardbeg阿贝雅柏雅伯1815 单一麦芽威士忌进口洋酒,WHISKY L！旗舰店,https://taishengyuanjl.tmall.com/,tm,0,80789.00,,,,,送天猫积分40394,0,0,2020-10-30
https://item.taobao.com/item.htm?id=563744281335&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=563744281335&ns=1&abbucket=1#detail,进口洋酒ARDBEG 阿贝阿德贝哥雅柏漩涡单一麦芽威士忌纯麦威士忌,玛法斯洋酒企业店,https://mfsyj.taobao.com/,tb,0,899.00,,659.00,,,"淘金币可抵13.18元
30元店铺优惠券，满599元可用 领取
15元店铺优惠券，满299元可用 领取
11/1-11/3每满200减25,上不封顶",0,1,2020-10-30
https://item.taobao.com/item.htm?id=575645320180&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=575645320180&ns=1&abbucket=1#detail,Ardbeg苏格兰进口阿贝雅柏阿德贝哥乌干达单一麦芽威士忌包邮,快活林俱乐部,https://2018cigars-whiskey.taobao.com/,tb,0,1298.00,,588.00,,,"50元店铺优惠券，满4999元可用 领取
25元店铺优惠券，满2999元可用 领取
11/1-11/3每满200减25,上不封顶",0,11,2020-10-30
https://item.taobao.com/item.htm?id=566533475593&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=566533475593&ns=1&abbucket=1#detail,阿贝水鬼Ardbeg雅柏阿德贝哥单一麦芽威士忌苏格兰进口洋酒,英格酒业,https://lnga.taobao.com/,tb,0,2580.00,,2050.00,,,,1,3,2020-10-30
https://item.taobao.com/item.htm?id=560960804637&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=560960804637&ns=1&abbucket=1#detail,进口洋酒Ardbeg AN OA雅柏阿贝奥之岬艾雷岛单一麦芽苏格兰威士忌,Ai whisky shop,https://aiwhisky.taobao.com/,tb,0,520.00,"抢先价
¥520.00",,,,"11/1-11/3每满200减25,上不封顶
每满200减20",2,10,2020-10-30
https://item.taobao.com/item.htm?id=574037599811&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=574037599811&ns=1&abbucket=1#detail,阿德贝哥奥之岬 阿贝 雅柏 ARDBEG 单一麦芽威士忌原装进口,无界零售,https://shop116799381.taobao.com/,tb,0,400.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=574038343068&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=574038343068&ns=1&abbucket=1#detail,阿德贝哥漩涡 阿贝 雅柏 ARDBEG 单一麦芽威士忌 原装进口,无界零售,https://shop116799381.taobao.com/,tb,0,575.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=585547283399&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=585547283399&ns=1&abbucket=1#detail,阿德贝哥漩涡 阿贝 雅柏 ARDBEG 单一麦芽威士忌原装进口洋酒,酒侠客,https://shop190908704.taobao.com/,tb,0,575.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=585051624586&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=585051624586&ns=1&abbucket=1#detail,阿德贝哥10年 阿贝 雅柏 ARDBEG 单一麦芽威士忌原装进口洋酒,酒侠客,https://shop190908704.taobao.com/,tb,0,343.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=599745527780&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=599745527780&ns=1&abbucket=1#detail,阿德贝哥奥之岬 阿贝 雅柏 ARDBEG 单一麦芽威士忌原瓶进口洋酒,优品酒类自营店,https://shop143281359.taobao.com/,tb,0,390.00,,,,,,0,0,2020-10-30
https://item.taobao.com/item.htm?id=602232993755&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=602232993755&ns=1&abbucket=1#detail,洋酒进口雅柏阿德贝哥Ardbeg阿贝10年单一麦芽苏格兰威士忌46%,麦芽酒屋,https://shop191363724.taobao.com/,tb,0,280.00,,,,,"480元店铺优惠券，满10000元可用 领取
360元店铺优惠券，满7000元可用 领取",1,2,2020-10-30
https://item.taobao.com/item.htm?id=602866261592&ns=1&abbucket=1#detail,https://item.taobao.com/item.htm?id=602866261592&ns=1&abbucket=1#detail,阿贝Ardbeg阿德贝哥乌干达 雅柏乌加艾雷岛单一麦芽威士忌 洋酒,杯中酒酒类专买店,https://xzq8620.taobao.com/,tb,0,425.00,,,,,,1,0,2020-10-30
